id,boa_peak
4988,10036
4989,10036
4990,287
4991,287
4992,15789
4993,5007
4994,5007
4995,5007
4996,15789
4997,5007
4998,5007
4999,5007
5000,13064
5001,5019
5002,5019
5003,5019
5004,15789
5005,15789
5006,5007
5007,5007
5008,13209
5009,5019
5010,5019
5011,5019
5012,10036
5013,469
5014,287
5015,287
5016,13209
5017,5019
5018,5019
5019,5019
5020,13084
5021,15789
5022,287
5023,287
5024,15789
5025,15789
5026,5007
5027,5007
5028,15789
5029,15789
5030,15789
5031,5007
5032,15789
5033,15789
5034,5019
5035,5019
5036,15789
5037,15789
5038,15789
5039,15789
5040,7404
5041,10036
5042,5019
5043,5019
5044,10036
5045,10036
5046,10036
5047,287
5048,7404
5049,15789
5050,5019
5051,5019
5052,10036
5053,15789
5054,10036
5055,15789
5056,6799
5057,6799
5058,6799
5059,6799
5060,6799
5061,6799
5062,6799
5063,6799
5064,6799
5065,6799
5066,6799
5067,6799
5068,6799
5069,6799
5070,6799
5071,6799
5072,339
5073,339
5074,5019
5075,5019
5076,469
5077,469
5078,13271
5079,13271
5080,13084
5081,5019
5082,5019
5083,5019
5084,6799
5085,6799
5086,287
5087,287
5088,15789
5089,15789
5090,5007
5091,5007
5092,15789
5093,15789
5094,6799
5095,6799
5096,7404
5097,7404
5098,5019
5099,5019
5100,7404
5101,7404
5102,6799
5103,6799
5104,12912
5105,339
5106,5019
5107,5019
5108,6901
5109,469
5110,13271
5111,13271
5112,7404
5113,15789
5114,5019
5115,5019
5116,10036
5117,15789
5118,15789
5119,15789
5120,7720
5121,7720
5122,7720
5123,5411
5124,7720
5125,9525
5126,6150
5127,6150
5128,7404
5129,7404
5130,7404
5131,287
5132,7404
5133,7404
5134,6150
5135,6150
5136,5684
5137,13426
5138,13426
5139,5411
5140,5684
5141,9525
5142,3094
5143,287
5144,3644
5145,7404
5146,3644
5147,287
5148,3644
5149,3644
5150,3644
5151,287
5152,7720
5153,7720
5154,7720
5155,5411
5156,7720
5157,9525
5158,7720
5159,5411
5160,7404
5161,7404
5162,7404
5163,15467
5164,7404
5165,7404
5166,7404
5167,15467
5168,5684
5169,13426
5170,13426
5171,5411
5172,5684
5173,9525
5174,5684
5175,9525
5176,7404
5177,7404
5178,13426
5179,15467
5180,3644
5181,9525
5182,5684
5183,9525
5184,7404
5185,7404
5186,13426
5187,15467
5188,7404
5189,7404
5190,6150
5191,15439
5192,7404
5193,7404
5194,7404
5195,15467
5196,7404
5197,7404
5198,7246
5199,15439
5200,13426
5201,13426
5202,13426
5203,13426
5204,13426
5205,13426
5206,3094
5207,287
5208,7404
5209,7404
5210,13426
5211,15467
5212,7404
5213,7404
5214,13426
5215,13426
5216,7404
5217,7404
5218,13426
5219,15467
5220,7404
5221,7404
5222,13426
5223,7404
5224,7404
5225,7404
5226,7404
5227,15467
5228,7404
5229,7404
5230,7404
5231,7404
5232,13426
5233,13426
5234,13426
5235,13426
5236,13426
5237,13426
5238,13426
5239,13426
5240,7404
5241,7404
5242,13426
5243,15467
5244,7404
5245,7404
5246,13426
5247,15467
5248,7404
5249,7404
5250,7720
5251,5411
5252,7404
5253,7404
5254,6150
5255,287
5256,7404
5257,7404
5258,7404
5259,7404
5260,7404
5261,7404
5262,7404
5263,6799
5264,7404
5265,7404
5266,7404
5267,7404
5268,5684
5269,9525
5270,3094
5271,287
5272,7404
5273,7404
5274,7404
5275,7404
5276,7404
5277,7404
5278,3644
5279,287
5280,7404
5281,7404
5282,7720
5283,5411
5284,7404
5285,7404
5286,7404
5287,7404
5288,7404
5289,7404
5290,7404
5291,7404
5292,7404
5293,7404
5294,7404
5295,7404
5296,7404
5297,7404
5298,7404
5299,7404
5300,5684
5301,9525
5302,5684
5303,9525
5304,7404
5305,7404
5306,7404
5307,7404
5308,7404
5309,7404
5310,7404
5311,7404
5312,7404
5313,7404
5314,13426
5315,15467
5316,7404
5317,7404
5318,8406
5319,8406
5320,7404
5321,7404
5322,7404
5323,7404
5324,7404
5325,7404
5326,7404
5327,7404
5328,13426
5329,13426
5330,13426
5331,13426
5332,7404
5333,7404
5334,8406
5335,15063
5336,7404
5337,7404
5338,13426
5339,15467
5340,7404
5341,7404
5342,13564
5343,7404
5344,7404
5345,7404
5346,13426
5347,15467
5348,7404
5349,7404
5350,7404
5351,7404
5352,7404
5353,7404
5354,7404
5355,7404
5356,7404
5357,7404
5358,7404
5359,7404
5360,13426
5361,13426
5362,13426
5363,13426
5364,7404
5365,7404
5366,7404
5367,7404
5368,7404
5369,7404
5370,13426
5371,7404
5372,7404
5373,7404
5374,7404
5375,7404
5376,9525
5377,5411
5378,5411
5379,5411
5380,9525
5381,9525
5382,6150
5383,5411
5384,13064
5385,287
5386,287
5387,287
5388,287
5389,287
5390,287
5391,287
5392,9525
5393,9525
5394,5411
5395,5411
5396,9525
5397,9525
5398,287
5399,287
5400,1371
5401,1371
5402,287
5403,287
5404,287
5405,287
5406,287
5407,287
5408,9525
5409,5411
5410,5411
5411,5411
5412,9525
5413,9525
5414,5411
5415,5411
5416,9525
5417,5411
5418,5411
5419,5411
5420,9525
5421,9525
5422,5411
5423,5411
5424,9525
5425,9525
5426,5411
5427,5411
5428,9525
5429,9525
5430,9525
5431,9525
5432,9525
5433,9525
5434,5411
5435,5411
5436,9525
5437,9525
5438,9525
5439,9525
5440,9525
5441,5411
5442,5411
5443,5411
5444,9525
5445,9525
5446,6150
5447,5411
5448,13064
5449,4937
5450,1371
5451,287
5452,13064
5453,6799
5454,9294
5455,287
5456,339
5457,339
5458,339
5459,339
5460,339
5461,469
5462,287
5463,287
5464,1371
5465,1371
5466,1371
5467,1371
5468,1371
5469,1371
5470,287
5471,287
5472,7404
5473,5411
5474,5411
5475,5411
5476,9525
5477,9525
5478,5411
5479,5411
5480,7404
5481,7404
5482,7404
5483,5411
5484,7404
5485,15789
5486,7404
5487,7404
5488,13426
5489,13426
5490,13426
5491,13426
5492,9525
5493,9525
5494,9525
5495,9525
5496,7404
5497,7404
5498,13426
5499,13426
5500,9525
5501,7404
5502,13426
5503,13426
5504,15789
5505,15789
5506,5411
5507,5411
5508,15789
5509,15789
5510,287
5511,287
5512,7404
5513,287
5514,287
5515,287
5516,7404
5517,15789
5518,7404
5519,287
5520,8601
5521,8601
5522,287
5523,287
5524,9525
5525,9525
5526,287
5527,287
5528,8601
5529,8601
5530,287
5531,287
5532,15789
5533,15789
5534,287
5535,287
5536,15789
5537,15789
5538,5411
5539,5411
5540,15789
5541,15789
5542,15789
5543,15789
5544,7404
5545,15789
5546,7404
5547,15467
5548,7404
5549,15789
5550,7404
5551,15789
5552,9525
5553,9525
5554,5411
5555,5411
5556,9525
5557,9525
5558,9525
5559,9525
5560,15789
5561,15789
5562,5019
5563,5019
5564,15789
5565,15789
5566,15789
5567,15789
5568,15789
5569,15789
5570,5411
5571,5411
5572,15789
5573,15789
5574,287
5575,287
5576,7404
5577,7404
5578,1371
5579,6799
5580,7404
5581,15789
5582,7404
5583,6799
5584,469
5585,469
5586,339
5587,339
5588,469
5589,469
5590,8406
5591,469
5592,1371
5593,1371
5594,1371
5595,1371
5596,1501
5597,1501
5598,1371
5599,1501
5600,7404
5601,15789
5602,5411
5603,5411
5604,15789
5605,15789
5606,15789
5607,15789
5608,7404
5609,15789
5610,7404
5611,16107
5612,7404
5613,15789
5614,7404
5615,7404
5616,13426
5617,9525
5618,13426
5619,13426
5620,7404
5621,9525
5622,13564
5623,9525
5624,7404
5625,7404
5626,13426
5627,13426
5628,7404
5629,7404
5630,13564
5631,7404
5632,7720
5633,7720
5634,7720
5635,7720
5636,7720
5637,7404
5638,7720
5639,6799
5640,7720
5641,7720
5642,7720
5643,7720
5644,7404
5645,7404
5646,7404
5647,6799
5648,5684
5649,5684
5650,5684
5651,5684
5652,5684
5653,5684
5654,3644
5655,3094
5656,3644
5657,3644
5658,3644
5659,287
5660,3644
5661,3644
5662,3644
5663,287
5664,7720
5665,7720
5666,7720
5667,7720
5668,5684
5669,5684
5670,5684
5671,5684
5672,7720
5673,7720
5674,7720
5675,7720
5676,7404
5677,7404
5678,7404
5679,7404
5680,5684
5681,5684
5682,5684
5683,5684
5684,5684
5685,5684
5686,5684
5687,5684
5688,7720
5689,7404
5690,7720
5691,7404
5692,3644
5693,5684
5694,3644
5695,5684
5696,7720
5697,7720
5698,7720
5699,15467
5700,7404
5701,7404
5702,6150
5703,15439
5704,7404
5705,4937
5706,7404
5707,287
5708,7404
5709,6799
5710,7246
5711,15439
5712,12912
5713,12912
5714,12912
5715,13426
5716,5684
5717,5684
5718,3644
5719,3094
5720,7404
5721,7404
5722,13426
5723,15467
5724,3644
5725,3644
5726,3644
5727,287
5728,7720
5729,7720
5730,13426
5731,15467
5732,7404
5733,7404
5734,7404
5735,7404
5736,7404
5737,7404
5738,7404
5739,15467
5740,7404
5741,7404
5742,7404
5743,7404
5744,12912
5745,12912
5746,12912
5747,13426
5748,5684
5749,5684
5750,5684
5751,5684
5752,7404
5753,7404
5754,7404
5755,15467
5756,7404
5757,7404
5758,7404
5759,7404
5760,7720
5761,7404
5762,7720
5763,7404
5764,7404
5765,7404
5766,6799
5767,6799
5768,7404
5769,7404
5770,7404
5771,7404
5772,7404
5773,7404
5774,6799
5775,6799
5776,7404
5777,7404
5778,7404
5779,7404
5780,5684
5781,5684
5782,3644
5783,287
5784,7404
5785,7404
5786,7404
5787,7404
5788,7404
5789,7404
5790,3644
5791,6799
5792,7720
5793,7404
5794,7720
5795,7404
5796,7404
5797,7404
5798,7404
5799,7404
5800,7404
5801,7404
5802,7404
5803,7404
5804,7404
5805,7404
5806,7404
5807,7404
5808,7404
5809,7404
5810,7404
5811,7404
5812,5684
5813,5684
5814,5684
5815,5684
5816,7404
5817,7404
5818,7404
5819,7404
5820,7404
5821,7404
5822,7404
5823,7404
5824,7404
5825,7404
5826,7404
5827,6799
5828,7404
5829,7404
5830,7404
5831,7404
5832,7404
5833,7404
5834,7404
5835,16107
5836,7404
5837,7404
5838,7404
5839,7404
5840,12912
5841,7404
5842,7404
5843,7404
5844,7404
5845,7404
5846,15063
5847,15063
5848,7404
5849,7404
5850,7404
5851,16107
5852,7404
5853,7404
5854,7404
5855,7404
5856,7404
5857,7404
5858,7404
5859,16107
5860,7404
5861,7404
5862,7404
5863,7404
5864,7404
5865,7404
5866,7404
5867,16107
5868,7404
5869,7404
5870,7404
5871,7404
5872,12912
5873,7404
5874,12912
5875,7404
5876,7404
5877,7404
5878,7404
5879,7404
5880,7404
5881,7404
5882,7404
5883,16107
5884,7404
5885,7404
5886,7404
5887,7404
5888,7720
5889,9525
5890,5411
5891,5411
5892,10036
5893,9525
5894,6150
5895,5411
5896,13064
5897,13064
5898,287
5899,287
5900,13084
5901,287
5902,287
5903,287
5904,5684
5905,9525
5906,5411
5907,5411
5908,5684
5909,9525
5910,287
5911,287
5912,13084
5913,287
5914,287
5915,287
5916,3644
5917,287
5918,287
5919,287
5920,7720
5921,9525
5922,5411
5923,5411
5924,10036
5925,9525
5926,10036
5927,5411
5928,7720
5929,9525
5930,7720
5931,5411
5932,7404
5933,7404
5934,7404
5935,7404
5936,5684
5937,9525
5938,5411
5939,5411
5940,5684
5941,9525
5942,5684
5943,9525
5944,7720
5945,9525
5946,5411
5947,5019
5948,3644
5949,9525
5950,3644
5951,9525
5952,14595
5953,4937
5954,16107
5955,5411
5956,10036
5957,9525
5958,6799
5959,6799
5960,13064
5961,4937
5962,13064
5963,287
5964,13064
5965,6799
5966,6799
5967,6799
5968,13136
5969,339
5970,339
5971,339
5972,13136
5973,339
5974,287
5975,287
5976,1371
5977,1371
5978,1371
5979,1371
5980,13064
5981,6799
5982,287
5983,287
5984,7720
5985,9525
5986,16107
5987,5411
5988,10036
5989,9525
5990,10036
5991,9525
5992,7404
5993,4937
5994,7404
5995,16107
5996,7404
5997,7404
5998,7404
5999,7404
6000,12912
6001,12912
6002,12912
6003,13426
6004,5684
6005,9525
6006,5684
6007,9525
6008,7404
6009,7404
6010,7404
6011,13426
6012,7404
6013,9525
6014,3644
6015,7404
6016,15789
6017,5007
6018,5007
6019,5007
6020,15789
6021,15789
6022,5007
6023,5007
6024,13064
6025,5019
6026,5019
6027,5019
6028,7404
6029,7404
6030,5007
6031,5007
6032,7404
6033,5019
6034,5019
6035,5019
6036,5684
6037,9525
6038,287
6039,287
6040,13209
6041,5019
6042,5019
6043,5019
6044,7404
6045,15789
6046,287
6047,287
6048,7720
6049,15789
6050,5411
6051,5411
6052,15789
6053,15789
6054,15789
6055,15789
6056,7404
6057,7404
6058,7404
6059,7404
6060,7404
6061,7404
6062,7404
6063,7404
6064,7404
6065,7404
6066,1979
6067,1979
6068,5684
6069,9525
6070,5684
6071,9525
6072,7404
6073,7404
6074,5019
6075,5019
6076,7404
6077,15789
6078,7404
6079,15789
6080,6799
6081,6799
6082,6799
6083,6799
6084,6799
6085,6799
6086,6799
6087,6799
6088,7404
6089,7404
6090,6799
6091,6799
6092,7404
6093,7404
6094,6799
6095,6799
6096,339
6097,339
6098,5019
6099,5019
6100,469
6101,469
6102,13271
6103,13271
6104,1371
6105,1371
6106,1979
6107,1979
6108,7404
6109,7404
6110,1999
6111,1999
6112,7404
6113,7404
6114,16107
6115,16107
6116,7404
6117,7404
6118,7404
6119,7404
6120,7404
6121,7404
6122,16107
6123,16107
6124,7404
6125,7404
6126,7404
6127,7404
6128,12912
6129,7404
6130,1979
6131,1979
6132,7404
6133,9525
6134,7404
6135,7404
6136,7404
6137,7404
6138,5019
6139,5019
6140,7404
6141,7404
6142,7404
6143,7404
6144,7720
6145,7720
6146,6150
6147,6150
6148,7720
6149,6150
6150,6150
6151,6150
6152,7720
6153,7720
6154,6150
6155,6150
6156,7404
6157,7404
6158,6150
6159,6150
6160,7720
6161,7720
6162,6150
6163,6150
6164,3644
6165,3644
6166,6150
6167,6150
6168,3644
6169,7720
6170,6150
6171,6150
6172,3644
6173,3644
6174,3644
6175,6687
6176,7720
6177,7720
6178,7720
6179,7720
6180,7720
6181,7720
6182,6150
6183,6150
6184,7720
6185,7404
6186,7404
6187,15467
6188,7404
6189,7404
6190,6150
6191,6150
6192,6768
6193,6768
6194,7720
6195,7720
6196,3644
6197,3644
6198,6150
6199,6150
6200,7720
6201,7404
6202,7404
6203,15467
6204,3644
6205,3644
6206,3644
6207,6687
6208,7720
6209,7720
6210,6150
6211,14407
6212,6150
6213,14407
6214,6150
6215,14407
6216,7720
6217,7720
6218,6150
6219,6150
6220,7404
6221,7404
6222,6150
6223,15439
6224,6768
6225,6768
6226,2130
6227,10323
6228,6768
6229,6768
6230,6150
6231,14407
6232,6768
6233,6768
6234,2130
6235,10323
6236,3644
6237,3644
6238,3644
6239,6687
6240,7404
6241,7404
6242,7404
6243,15467
6244,7404
6245,7404
6246,6150
6247,14407
6248,7404
6249,7404
6250,7404
6251,15467
6252,7404
6253,7404
6254,7404
6255,7404
6256,6768
6257,6768
6258,6768
6259,13426
6260,6768
6261,6768
6262,6768
6263,13426
6264,7404
6265,7404
6266,7404
6267,15467
6268,7404
6269,7404
6270,7404
6271,15467
6272,7404
6273,7404
6274,6150
6275,6150
6276,7404
6277,7404
6278,6150
6279,6799
6280,7404
6281,7404
6282,7404
6283,6799
6284,7404
6285,7404
6286,7404
6287,6799
6288,7404
6289,7404
6290,7404
6291,7404
6292,7404
6293,7404
6294,6150
6295,6150
6296,7404
6297,7404
6298,7404
6299,7404
6300,7404
6301,7404
6302,7404
6303,6799
6304,7404
6305,7404
6306,7720
6307,7720
6308,7404
6309,7404
6310,7404
6311,7404
6312,7404
6313,7404
6314,7404
6315,7404
6316,7404
6317,7404
6318,7404
6319,7404
6320,7404
6321,7404
6322,7404
6323,7404
6324,7404
6325,7404
6326,7404
6327,7404
6328,7404
6329,7404
6330,7404
6331,7404
6332,7404
6333,7404
6334,7404
6335,7404
6336,7404
6337,7404
6338,6150
6339,14407
6340,7404
6341,7404
6342,6150
6343,14407
6344,7404
6345,7404
6346,7404
6347,6799
6348,7404
6349,7404
6350,7404
6351,6799
6352,6768
6353,6768
6354,2130
6355,10323
6356,6901
6357,6901
6358,6150
6359,15063
6360,7404
6361,7404
6362,7404
6363,10323
6364,7404
6365,7404
6366,7404
6367,6799
6368,7404
6369,7404
6370,7404
6371,15467
6372,7404
6373,7404
6374,7404
6375,7404
6376,7404
6377,7404
6378,7404
6379,7404
6380,7404
6381,7404
6382,7404
6383,7404
6384,6768
6385,6768
6386,6768
6387,13426
6388,6901
6389,6901
6390,6901
6391,6901
6392,7404
6393,7404
6394,7404
6395,7404
6396,7404
6397,7404
6398,7404
6399,7404
6400,7720
6401,14595
6402,14595
6403,14595
6404,7720
6405,6150
6406,6150
6407,6150
6408,7720
6409,15789
6410,287
6411,287
6412,7404
6413,6150
6414,6150
6415,6150
6416,7720
6417,14595
6418,14595
6419,14595
6420,3644
6421,287
6422,287
6423,287
6424,7720
6425,15789
6426,287
6427,287
6428,3644
6429,287
6430,287
6431,287
6432,7720
6433,7720
6434,7720
6435,5411
6436,7720
6437,15789
6438,6150
6439,6150
6440,7720
6441,7404
6442,7404
6443,15467
6444,7404
6445,15789
6446,6150
6447,6150
6448,9525
6449,9525
6450,7720
6451,5411
6452,9525
6453,9525
6454,9525
6455,9525
6456,3644
6457,15789
6458,7404
6459,15467
6460,3644
6461,15789
6462,287
6463,287
6464,14595
6465,14595
6466,14595
6467,14595
6468,6150
6469,6799
6470,6150
6471,6150
6472,13064
6473,15789
6474,287
6475,287
6476,7404
6477,6799
6478,6150
6479,6150
6480,6768
6481,339
6482,2130
6483,10323
6484,6768
6485,339
6486,6150
6487,287
6488,6768
6489,339
6490,2130
6491,339
6492,3644
6493,287
6494,287
6495,287
6496,7404
6497,7404
6498,7404
6499,5411
6500,7404
6501,7404
6502,6150
6503,6150
6504,7404
6505,7404
6506,7404
6507,15467
6508,7404
6509,7404
6510,6150
6511,6150
6512,6768
6513,6768
6514,6768
6515,13426
6516,6768
6517,6768
6518,6768
6519,13426
6520,7404
6521,7404
6522,7404
6523,15467
6524,3644
6525,15789
6526,287
6527,287
6528,7404
6529,15789
6530,14595
6531,14595
6532,7404
6533,15789
6534,6150
6535,6150
6536,7404
6537,15789
6538,287
6539,287
6540,7404
6541,15789
6542,7404
6543,6150
6544,8601
6545,8601
6546,287
6547,5019
6548,7404
6549,469
6550,287
6551,287
6552,7404
6553,15789
6554,287
6555,5019
6556,7404
6557,15789
6558,7404
6559,287
6560,7404
6561,15789
6562,7720
6563,5411
6564,7404
6565,15789
6566,7404
6567,15789
6568,7404
6569,15789
6570,7404
6571,15467
6572,7404
6573,15789
6574,7404
6575,15789
6576,7404
6577,9525
6578,7404
6579,5411
6580,7404
6581,9525
6582,9525
6583,9525
6584,7404
6585,7404
6586,7404
6587,15467
6588,7404
6589,15789
6590,7404
6591,15789
6592,14595
6593,14595
6594,14595
6595,6799
6596,7404
6597,6799
6598,6150
6599,6799
6600,7404
6601,15789
6602,287
6603,287
6604,7404
6605,7404
6606,7404
6607,6799
6608,469
6609,469
6610,2130
6611,10323
6612,469
6613,469
6614,6150
6615,469
6616,7404
6617,15789
6618,287
6619,5019
6620,7404
6621,7404
6622,7404
6623,6799
6624,7404
6625,7404
6626,7404
6627,16107
6628,7404
6629,7404
6630,7404
6631,6799
6632,7404
6633,7404
6634,7404
6635,15467
6636,7404
6637,7404
6638,7404
6639,15789
6640,6768
6641,6768
6642,6768
6643,13426
6644,6901
6645,6901
6646,6901
6647,469
6648,7404
6649,7404
6650,7404
6651,15467
6652,7404
6653,7404
6654,7404
6655,7404
6656,7720
6657,7720
6658,7720
6659,7720
6660,7720
6661,7720
6662,7720
6663,6799
6664,7720
6665,7720
6666,7720
6667,7720
6668,7404
6669,7404
6670,7404
6671,6799
6672,7720
6673,7720
6674,3644
6675,6687
6676,3644
6677,3644
6678,3644
6679,6687
6680,3644
6681,3644
6682,3644
6683,6687
6684,3644
6685,3644
6686,3644
6687,6687
6688,7720
6689,7720
6690,7720
6691,7720
6692,7720
6693,7404
6694,7720
6695,6799
6696,7720
6697,7720
6698,7720
6699,7720
6700,7404
6701,7404
6702,7404
6703,7404
6704,7720
6705,7720
6706,7720
6707,7720
6708,3644
6709,3644
6710,3644
6711,6687
6712,3644
6713,7404
6714,3644
6715,7404
6716,3644
6717,3644
6718,3644
6719,3644
6720,7720
6721,7720
6722,7720
6723,7720
6724,7720
6725,7720
6726,7720
6727,6799
6728,7720
6729,7720
6730,7720
6731,7720
6732,7404
6733,7404
6734,7404
6735,6799
6736,6768
6737,6768
6738,6768
6739,10323
6740,3644
6741,3644
6742,3644
6743,6687
6744,6768
6745,6768
6746,6768
6747,10323
6748,3644
6749,3644
6750,3644
6751,6687
6752,7720
6753,7720
6754,7720
6755,7720
6756,7720
6757,7404
6758,7720
6759,7404
6760,7404
6761,7404
6762,7404
6763,15467
6764,7404
6765,7404
6766,7404
6767,7404
6768,6768
6769,6768
6770,6768
6771,13426
6772,3644
6773,6901
6774,3644
6775,13426
6776,7404
6777,7404
6778,7404
6779,15467
6780,3644
6781,3644
6782,3644
6783,3644
6784,7720
6785,7720
6786,7720
6787,6799
6788,7720
6789,7404
6790,6799
6791,6799
6792,7720
6793,7404
6794,7720
6795,6799
6796,7404
6797,7404
6798,6799
6799,6799
6800,7404
6801,7404
6802,7404
6803,7404
6804,3644
6805,3644
6806,3644
6807,6799
6808,7404
6809,7404
6810,7404
6811,7404
6812,3644
6813,7404
6814,3644
6815,6799
6816,7404
6817,7404
6818,7404
6819,7404
6820,7404
6821,7404
6822,7404
6823,7404
6824,7404
6825,7404
6826,7404
6827,7404
6828,7404
6829,7404
6830,7404
6831,7404
6832,7404
6833,7404
6834,7404
6835,7404
6836,7404
6837,7404
6838,7404
6839,7404
6840,7404
6841,7404
6842,7404
6843,7404
6844,7404
6845,7404
6846,7404
6847,7404
6848,7720
6849,7720
6850,6799
6851,6799
6852,7720
6853,7404
6854,6799
6855,6799
6856,7720
6857,7404
6858,6799
6859,6799
6860,7404
6861,7404
6862,6799
6863,6799
6864,6768
6865,6768
6866,6768
6867,15063
6868,6901
6869,6901
6870,15063
6871,15063
6872,7404
6873,7404
6874,7404
6875,7404
6876,3644
6877,7404
6878,6799
6879,6799
6880,7404
6881,7404
6882,7404
6883,7404
6884,7404
6885,7404
6886,7404
6887,7404
6888,7404
6889,7404
6890,7404
6891,16107
6892,7404
6893,7404
6894,7404
6895,7404
6896,6768
6897,6901
6898,6768
6899,13426
6900,6901
6901,6901
6902,6901
6903,6901
6904,7404
6905,7404
6906,7404
6907,7404
6908,7404
6909,7404
6910,7404
6911,7404
6912,7720
6913,7720
6914,7720
6915,14595
6916,7720
6917,7720
6918,7720
6919,6799
6920,7720
6921,7720
6922,7720
6923,287
6924,7404
6925,7404
6926,7404
6927,6799
6928,7720
6929,7720
6930,7720
6931,14595
6932,3644
6933,3644
6934,3644
6935,6687
6936,3644
6937,3644
6938,3644
6939,287
6940,3644
6941,3644
6942,3644
6943,287
6944,7720
6945,7720
6946,7720
6947,7720
6948,7720
6949,7404
6950,7720
6951,6799
6952,7720
6953,7720
6954,7720
6955,7720
6956,7404
6957,7404
6958,7404
6959,7404
6960,7720
6961,7720
6962,7720
6963,5411
6964,3644
6965,10036
6966,3644
6967,10036
6968,3644
6969,7404
6970,3644
6971,7404
6972,3644
6973,3644
6974,3644
6975,3644
6976,14595
6977,14595
6978,14595
6979,6799
6980,7720
6981,6799
6982,7720
6983,6799
6984,13064
6985,15789
6986,13064
6987,6799
6988,7404
6989,6799
6990,7404
6991,6799
6992,6768
6993,339
6994,6768
6995,10323
6996,3644
6997,6799
6998,3644
6999,6687
7000,13064
7001,339
7002,6768
7003,287
7004,7404
7005,6799
7006,3644
7007,287
7008,7720
7009,14595
7010,7720
7011,6799
7012,7720
7013,7404
7014,7720
7015,6799
7016,7404
7017,7404
7018,7404
7019,16107
7020,7404
7021,7404
7022,7404
7023,7404
7024,6768
7025,6768
7026,6768
7027,13426
7028,3644
7029,6901
7030,3644
7031,13426
7032,7404
7033,7404
7034,7404
7035,15467
7036,3644
7037,3644
7038,3644
7039,3644
7040,7720
7041,7720
7042,6799
7043,6799
7044,7720
7045,7404
7046,6799
7047,6799
7048,7720
7049,7404
7050,6799
7051,6799
7052,7404
7053,7404
7054,6799
7055,6799
7056,7404
7057,7404
7058,5019
7059,5019
7060,3644
7061,3644
7062,3644
7063,287
7064,7404
7065,7404
7066,5019
7067,5019
7068,3644
7069,7404
7070,3644
7071,6799
7072,7404
7073,7404
7074,7404
7075,7404
7076,7404
7077,7404
7078,7404
7079,7404
7080,7404
7081,7404
7082,7404
7083,7404
7084,7404
7085,7404
7086,7404
7087,7404
7088,7404
7089,7404
7090,7404
7091,7404
7092,7404
7093,7404
7094,7404
7095,7404
7096,7404
7097,7404
7098,7404
7099,7404
7100,7404
7101,7404
7102,7404
7103,7404
7104,14595
7105,14595
7106,6799
7107,6799
7108,6799
7109,6799
7110,6799
7111,6799
7112,13064
7113,6799
7114,6799
7115,6799
7116,6799
7117,6799
7118,6799
7119,6799
7120,6768
7121,339
7122,6768
7123,5019
7124,6901
7125,469
7126,15063
7127,13271
7128,13064
7129,6799
7130,5019
7131,5019
7132,6799
7133,6799
7134,6799
7135,6799
7136,7404
7137,7404
7138,16107
7139,16107
7140,7404
7141,7404
7142,7404
7143,6799
7144,7404
7145,7404
7146,16107
7147,16107
7148,7404
7149,7404
7150,7404
7151,7404
7152,6768
7153,6901
7154,6768
7155,13426
7156,6901
7157,6901
7158,6901
7159,6901
7160,7404
7161,7404
7162,7404
7163,7404
7164,7404
7165,7404
7166,7404
7167,7404
7168,7720
7169,7720
7170,7720
7171,7720
7172,7720
7173,7720
7174,6150
7175,6150
7176,7404
7177,7404
7178,7404
7179,15467
7180,7404
7181,7404
7182,6150
7183,6150
7184,7720
7185,7720
7186,7720
7187,7720
7188,3644
7189,3644
7190,3094
7191,3094
7192,7404
7193,7404
7194,7404
7195,15467
7196,3644
7197,3644
7198,3094
7199,3094
7200,7720
7201,7720
7202,7720
7203,7720
7204,7720
7205,7720
7206,7720
7207,7720
7208,7404
7209,7404
7210,7404
7211,15467
7212,7404
7213,7404
7214,7404
7215,15467
7216,7720
7217,7720
7218,7720
7219,7720
7220,3644
7221,3644
7222,3644
7223,3644
7224,7404
7225,7404
7226,7404
7227,15467
7228,3644
7229,3644
7230,3644
7231,3644
7232,7404
7233,7404
7234,7404
7235,15467
7236,7404
7237,7404
7238,6150
7239,15439
7240,7404
7241,7404
7242,7404
7243,15467
7244,7404
7245,7404
7246,7246
7247,15439
7248,7404
7249,7404
7250,7404
7251,15467
7252,7404
7253,7404
7254,6150
7255,15439
7256,7404
7257,7404
7258,7404
7259,15467
7260,7404
7261,7404
7262,7246
7263,15439
7264,7404
7265,7404
7266,7404
7267,15467
7268,7404
7269,7404
7270,7404
7271,7404
7272,7404
7273,7404
7274,7404
7275,15467
7276,7404
7277,7404
7278,7404
7279,7404
7280,7404
7281,7404
7282,7404
7283,15467
7284,7404
7285,7404
7286,7404
7287,15467
7288,7404
7289,7404
7290,7404
7291,15467
7292,7404
7293,7404
7294,7404
7295,15467
7296,7404
7297,7404
7298,7720
7299,7720
7300,7404
7301,7404
7302,6150
7303,6150
7304,7404
7305,7404
7306,7404
7307,7404
7308,7404
7309,7404
7310,7404
7311,6799
7312,7404
7313,7404
7314,7720
7315,7404
7316,7404
7317,7404
7318,3094
7319,3094
7320,7404
7321,7404
7322,7404
7323,7404
7324,7404
7325,7404
7326,7404
7327,6799
7328,7404
7329,7404
7330,7720
7331,7720
7332,7404
7333,7404
7334,7404
7335,7404
7336,7404
7337,7404
7338,7404
7339,7404
7340,7404
7341,7404
7342,7404
7343,7404
7344,7404
7345,7404
